timestamps population node_ids
1689.756 v1 76
1694.248 v1 76
1698.736 v1 76
1703.295 v1 76
1707.862 v1 76
1712.672 v1 76
1717.678 v1 76
1722.933 v1 76
1906.84 v1 76
1912.225 v1 76
1917.812 v1 76
1923.615 v1 76
2107.103 v1 76
2112.309 v1 76
2117.59 v1 76
2122.364 v1 76
2127.262 v1 76
2132.21 v1 76
2137.357 v1 76
2142.326 v1 76
2147.325 v1 76
2152.258 v1 76
2157.489 v1 76
2163.043 v1 76
2169.296 v1 76
2176.249 v1 76
2183.414 v1 76
2189.524 v1 76
2195.064 v1 76
2200.76 v1 76
2206.629 v1 76
2212.549 v1 76
2217.723 v1 76
2222.249 v1 76
2226.657 v1 76
2231.071 v1 76
2235.659 v1 76
2240.153 v1 76
2244.912 v1 76
2101.166 v1 76
1580.802 v1 76
2095.077 v1 76
2083.941 v1 76
1929.723 v1 76
1936.351 v1 76
1942.313 v1 76
1947.463 v1 76
1952.6 v1 76
1957.871 v1 76
1963.257 v1 76
1969.115 v1 76
1975.478 v1 76
1980.889 v1 76
1985.727 v1 76
1990.278 v1 76
1994.922 v1 76
1999.55 v1 76
2003.978 v1 76
2008.212 v1 76
2012.625 v1 76
2017.338 v1 76
2023.278 v1 76
2030.129 v1 76
2037.066 v1 76
2043.804 v1 76
2049.924 v1 76
2055.631 v1 76
2061.407 v1 76
2068.005 v1 76
2076.442 v1 76
2089.636 v1 76
2250.111 v1 76
1575.662 v1 76
1564.663 v1 76
557.388 v1 76
563.093 v1 76
569.346 v1 76
575.569 v1 76
581.453 v1 76
586.984 v1 76
592.185 v1 76
597.346 v1 76
602.456 v1 76
608.386 v1 76
614.287 v1 76
619.906 v1 76
552.029 v1 76
625.146 v1 76
634.738 v1 76
639.477 v1 76
644.15 v1 76
649.19 v1 76
654.49 v1 76
660.003 v1 76
665.55 v1 76
670.547 v1 76
675.604 v1 76
680.89 v1 76
686.136 v1 76
691.674 v1 76
629.962 v1 76
546.815 v1 76
541.785 v1 76
536.695 v1 76
174.647 v1 76
208.913 v1 76
230.852 v1 76
240.9 v1 76
248.785 v1 76
256.44 v1 76
264.134 v1 76
271.818 v1 76
280.057 v1 76
289.222 v1 76
298.999 v1 76
319.787 v1 76
332.987 v1 76
343.49 v1 76
352.226 v1 76
360.549 v1 76
370.266 v1 76
381.994 v1 76
417.225 v1 76
447.124 v1 76
469.984 v1 76
491.392 v1 76
505.012 v1 76
513.788 v1 76
520.229 v1 76
526.249 v1 76
531.47 v1 76
697.299 v1 76
702.681 v1 76
707.604 v1 76
712.366 v1 76
900.462 v1 76
906.821 v1 76
914.04 v1 76
921.38 v1 76
929.483 v1 76
938.63 v1 76
946.164 v1 76
952.773 v1 76
958.494 v1 76
963.494 v1 76
968.318 v1 76
973.058 v1 76
977.824 v1 76
982.519 v1 76
987.362 v1 76
992.509 v1 76
998.369 v1 76
1504.95 v1 76
1510.701 v1 76
1516.135 v1 76
1521.55 v1 76
1527.016 v1 76
1532.533 v1 76
1538.147 v1 76
1543.603 v1 76
1549.776 v1 76
1556.856 v1 76
893.678 v1 76
1570.485 v1 76
887.638 v1 76
876.533 v1 76
717.128 v1 76
722.065 v1 76
727.35 v1 76
733.034 v1 76
738.771 v1 76
744.29 v1 76
749.272 v1 76
754.255 v1 76
759.642 v1 76
765.294 v1 76
770.872 v1 76
776.528 v1 76
782.454 v1 76
789.06 v1 76
796.625 v1 76
804.474 v1 76
812.226 v1 76
821.639 v1 76
828.255 v1 76
833.524 v1 76
838.953 v1 76
844.388 v1 76
849.714 v1 76
855.379 v1 76
861.057 v1 76
866.512 v1 76
871.536 v1 76
881.898 v1 76
2255.519 v1 76
2261.028 v1 76
2266.642 v1 76
527.893 v1 77
533.696 v1 77
539.474 v1 77
545.506 v1 77
551.845 v1 77
558.087 v1 77
565.088 v1 77
572.186 v1 77
580.404 v1 77
587.814 v1 77
593.799 v1 77
599.219 v1 77
521.693 v1 77
604.733 v1 77
617.292 v1 77
623.462 v1 77
628.569 v1 77
633.483 v1 77
638.63 v1 77
644.629 v1 77
653.696 v1 77
662.549 v1 77
669.857 v1 77
675.754 v1 77
682.11 v1 77
690.92 v1 77
611.041 v1 77
515.32 v1 77
507.671 v1 77
498.327 v1 77
119.336 v1 77
133.273 v1 77
145.926 v1 77
158.152 v1 77
170.272 v1 77
182.618 v1 77
211.838 v1 77
225.573 v1 77
235.762 v1 77
243.794 v1 77
252.266 v1 77
262.585 v1 77
271.654 v1 77
282.643 v1 77
296.085 v1 77
321.091 v1 77
334.515 v1 77
348.13 v1 77
357.841 v1 77
366.111 v1 77
376.349 v1 77
390.608 v1 77
422.317 v1 77
442.419 v1 77
454.767 v1 77
474.969 v1 77
486.099 v1 77
699.831 v1 77
706.555 v1 77
711.956 v1 77
717.114 v1 77
932.291 v1 77
941.985 v1 77
951.217 v1 77
957.323 v1 77
962.618 v1 77
968.112 v1 77
974.287 v1 77
980.513 v1 77
986.846 v1 77
993.7 v1 77
999.986 v1 77
1501.691 v1 77
1507.119 v1 77
1512.227 v1 77
1517.778 v1 77
1524.485 v1 77
1531.531 v1 77
1539.935 v1 77
1551.49 v1 77
1560.895 v1 77
1568.563 v1 77
1574.304 v1 77
1580.168 v1 77
1586.575 v1 77
1593.117 v1 77
1598.838 v1 77
1604.084 v1 77
923.602 v1 77
106.262 v1 77
915.378 v1 77
899.244 v1 77
723.022 v1 77
731.517 v1 77
741.729 v1 77
749.941 v1 77
757.319 v1 77
764.434 v1 77
770.732 v1 77
776.37 v1 77
782.443 v1 77
789.071 v1 77
795.936 v1 77
802.751 v1 77
810.635 v1 77
818.583 v1 77
824.921 v1 77
830.303 v1 77
835.306 v1 77
840.723 v1 77
846.392 v1 77
852.267 v1 77
858.553 v1 77
863.984 v1 77
869.235 v1 77
874.008 v1 77
879.03 v1 77
884.998 v1 77
891.487 v1 77
906.862 v1 77
93.805 v1 77
78.998 v1 77
70.098 v1 77
2471.204 v1 76
2475.747 v1 76
2480.657 v1 76
2485.569 v1 76
2491.016 v1 76
2497.372 v1 76
2505.413 v1 76
2514.896 v1 76
2522.487 v1 76
2530.887 v1 76
2539.896 v1 76
2549.732 v1 76
2558.457 v1 76
2564.965 v1 76
2570.448 v1 76
2576.085 v1 76
2581.791 v1 76
2587.93 v1 76
2594.487 v1 76
2601.022 v1 76
2607.403 v1 76
2612.869 v1 76
2618.388 v1 76
2624.249 v1 76
2630.202 v1 76
2636.233 v1 76
2642.125 v1 76
2466.897 v1 76
2647.134 v1 76
2462.627 v1 76
2454.127 v1 76
2272.002 v1 76
2277.646 v1 76
2283.303 v1 76
2289.156 v1 76
2295.061 v1 76
2301.233 v1 76
2307.548 v1 76
2314.648 v1 76
2321.654 v1 76
2328.367 v1 76
2334.47 v1 76
2341.279 v1 76
2347.428 v1 76
2353.13 v1 76
2358.803 v1 76
2365.234 v1 76
2373.173 v1 76
2380.289 v1 76
2387.931 v1 76
2397.19 v1 76
2405.927 v1 76
2415.826 v1 76
2427.274 v1 76
2435.023 v1 76
2440.253 v1 76
2444.899 v1 76
2449.699 v1 76
2458.461 v1 76
163.537 v1 76
2651.871 v1 76
2662.435 v1 76
2856.728 v1 76
2863.225 v1 76
2869.051 v1 76
2875.115 v1 76
2881.46 v1 76
2888.492 v1 76
2894.647 v1 76
2900.551 v1 76
2906.694 v1 76
2913.011 v1 76
2919.104 v1 76
2925.854 v1 76
2932.723 v1 76
2939.65 v1 76
2945.768 v1 76
2951.146 v1 76
2955.935 v1 76
2960.309 v1 76
2964.685 v1 76
2968.865 v1 76
2973.267 v1 76
2977.908 v1 76
2982.505 v1 76
2987.087 v1 76
2991.711 v1 76
2996.442 v1 76
57.339 v1 77
2849.389 v1 76
2656.996 v1 76
2841.429 v1 76
2824.177 v1 76
2668.781 v1 76
2676.634 v1 76
2684.029 v1 76
2690.317 v1 76
2696.263 v1 76
2702.207 v1 76
2708.408 v1 76
2714.788 v1 76
2720.694 v1 76
2725.817 v1 76
2730.73 v1 76
2735.391 v1 76
2740.287 v1 76
2745.421 v1 76
2750.494 v1 76
2755.635 v1 76
2760.804 v1 76
2765.968 v1 76
2771.297 v1 76
2776.27 v1 76
2780.799 v1 76
2785.336 v1 76
2789.919 v1 76
2794.904 v1 76
2800.451 v1 76
2806.878 v1 76
2814.782 v1 76
2833.194 v1 76
154.108 v1 76
145.511 v1 76
135.746 v1 76
394.517 v1 75
428.453 v1 75
442.937 v1 75
454.372 v1 75
468.883 v1 75
484.903 v1 75
500.583 v1 75
510.242 v1 75
517.03 v1 75
522.781 v1 75
528.41 v1 75
533.6 v1 75
373.341 v1 75
538.538 v1 75
548.356 v1 75
553.421 v1 75
558.685 v1 75
564.266 v1 75
570.051 v1 75
576.278 v1 75
582.289 v1 75
588.325 v1 75
593.916 v1 75
599.253 v1 75
604.557 v1 75
610.334 v1 75
543.447 v1 75
361.746 v1 75
351.597 v1 75
339.346 v1 75
2982.035 v1 74
2986.853 v1 74
2991.938 v1 74
2997.067 v1 74
61.453 v1 75
69.301 v1 75
76.311 v1 75
84.7 v1 75
96.817 v1 75
107.166 v1 75
117.675 v1 75
129.989 v1 75
140.241 v1 75
148.423 v1 75
158.6 v1 75
167.83 v1 75
181.856 v1 75
220.597 v1 75
231.464 v1 75
240.283 v1 75
248.336 v1 75
258.627 v1 75
268.984 v1 75
281.843 v1 75
293.551 v1 75
318.759 v1 75
329.476 v1 75
616.156 v1 75
622.477 v1 75
628.112 v1 75
633.518 v1 75
828.521 v1 75
833.359 v1 75
838.187 v1 75
843.517 v1 75
849.058 v1 75
855.211 v1 75
862.112 v1 75
868.081 v1 75
873.235 v1 75
878.44 v1 75
884.61 v1 75
890.866 v1 75
898.335 v1 75
907.516 v1 75
919.178 v1 75
933.541 v1 75
942.274 v1 75
950.099 v1 75
956.097 v1 75
961.581 v1 75
966.407 v1 75
971.419 v1 75
976.772 v1 75
982.386 v1 75
988.298 v1 75
994.177 v1 75
1501.669 v1 75
822.927 v1 75
2976.778 v1 74
815.974 v1 75
798.489 v1 75
638.433 v1 75
643.559 v1 75
649.584 v1 75
655.745 v1 75
662.607 v1 75
668.633 v1 75
674.289 v1 75
679.781 v1 75
685.274 v1 75
691.202 v1 75
697.637 v1 75
703.952 v1 75
709.213 v1 75
713.89 v1 75
718.621 v1 75
723.888 v1 75
730.194 v1 75
737.308 v1 75
744.642 v1 75
751.551 v1 75
757.882 v1 75
763.78 v1 75
769.07 v1 75
773.964 v1 75
779.014 v1 75
784.908 v1 75
791.51 v1 75
806.745 v1 75
2971.471 v1 74
2966.779 v1 74
2962.203 v1 74
2366.495 v1 74
2375.208 v1 74
2383.255 v1 74
2392.449 v1 74
2401.108 v1 74
2409.491 v1 74
2420.615 v1 74
2428.278 v1 74
2435.465 v1 74
2440.871 v1 74
2445.757 v1 74
2450.608 v1 74
2455.231 v1 74
2459.807 v1 74
2464.876 v1 74
2469.716 v1 74
2475.01 v1 74
2480.508 v1 74
2486.644 v1 74
2495.221 v1 74
2505.123 v1 74
2515.01 v1 74
2524.887 v1 74
2534.297 v1 74
2544.792 v1 74
2553.553 v1 74
2560.02 v1 74
2357.055 v1 74
2565.828 v1 74
2349.971 v1 74
2336.683 v1 74
2163.731 v1 74
2170.499 v1 74
2178.321 v1 74
2186.069 v1 74
2192.955 v1 74
2199.917 v1 74
2206.48 v1 74
2213.678 v1 74
2219.687 v1 74
2224.764 v1 74
2229.619 v1 74
2234.309 v1 74
2239.067 v1 74
2243.886 v1 74
2249.397 v1 74
2255.838 v1 74
2262.321 v1 74
2268.097 v1 74
2275.313 v1 74
2282.824 v1 74
2290.939 v1 74
2300.482 v1 74
2308.517 v1 74
2315.236 v1 74
2320.739 v1 74
2325.718 v1 74
2330.714 v1 74
2343.564 v1 74
1507.039 v1 75
2571.154 v1 74
2582.005 v1 74
2781.471 v1 74
2786.157 v1 74
2790.845 v1 74
2796.246 v1 74
2802.394 v1 74
2810.025 v1 74
2819.175 v1 74
2826.81 v1 74
2835.382 v1 74
2844.463 v1 74
2854.438 v1 74
2861.967 v1 74
2867.622 v1 74
2873.274 v1 74
2879.43 v1 74
2886.303 v1 74
2893.531 v1 74
2900.021 v1 74
2906.929 v1 74
2913.343 v1 74
2919.805 v1 74
2927.188 v1 74
2935.504 v1 74
2941.91 v1 74
2947.781 v1 74
2953.026 v1 74
2957.671 v1 74
2776.521 v1 74
2576.674 v1 74
2771.128 v1 74
2758.989 v1 74
2588.236 v1 74
2595.634 v1 74
2602.916 v1 74
2608.716 v1 74
2614.465 v1 74
2621.115 v1 74
2627.835 v1 74
2634.663 v1 74
2640.266 v1 74
2645.513 v1 74
2650.44 v1 74
2656.128 v1 74
2661.925 v1 74
2669.347 v1 74
2677.272 v1 74
2684.042 v1 74
2690.412 v1 74
2696.954 v1 74
2703.986 v1 74
2712.763 v1 74
2720.198 v1 74
2726.261 v1 74
2731.291 v1 74
2736.498 v1 74
2742.318 v1 74
2748.034 v1 74
2753.583 v1 74
2764.964 v1 74
1609.495 v1 77
1511.905 v1 75
1521.96 v1 75
2481.243 v1 75
2488.112 v1 75
2498.183 v1 75
2507.98 v1 75
2517.328 v1 75
2524.369 v1 75
2530.618 v1 75
2537.723 v1 75
2545.524 v1 75
2552.479 v1 75
2558.16 v1 75
2563.789 v1 75
2475.745 v1 75
2568.918 v1 75
2579.002 v1 75
2584.55 v1 75
2591.033 v1 75
2597.467 v1 75
2603.509 v1 75
2608.843 v1 75
2614.122 v1 75
2619.672 v1 75
2625.739 v1 75
2632.911 v1 75
2639.985 v1 75
2645.7 v1 75
2573.936 v1 75
2470.623 v1 75
2465.904 v1 75
2461.211 v1 75
2268.729 v1 75
2275.094 v1 75
2281.178 v1 75
2287.935 v1 75
2295.181 v1 75
2302.264 v1 75
2308.971 v1 75
2315.359 v1 75
2321.192 v1 75
2326.675 v1 75
2332.182 v1 75
2338.427 v1 75
2345.293 v1 75
2352.059 v1 75
2358.591 v1 75
2365.6 v1 75
2376.127 v1 75
2386.309 v1 75
2397.12 v1 75
2405.547 v1 75
2415.996 v1 75
2427.603 v1 75
2435.871 v1 75
2441.498 v1 75
2446.629 v1 75
2451.823 v1 75
2456.649 v1 75
2651.042 v1 75
2656.809 v1 75
2662.544 v1 75
2668.976 v1 75
2880.829 v1 75
2890.819 v1 75
2900.666 v1 75
2909.089 v1 75
2916.161 v1 75
2924.869 v1 75
2936.408 v1 75
2943.44 v1 75
2949.681 v1 75
2955.479 v1 75
2960.809 v1 75
2965.883 v1 75
2970.343 v1 75
2975.157 v1 75
2980.039 v1 75
2984.997 v1 75
2989.686 v1 75
2994.547 v1 75
2999.712 v1 75
61.309 v1 76
70.465 v1 76
77.182 v1 76
84.602 v1 76
92.843 v1 76
101.47 v1 76
112.105 v1 76
122.824 v1 76
2874.12 v1 75
2263.021 v1 75
2868.168 v1 75
2855.454 v1 75
2675.512 v1 75
2682.414 v1 75
2689.357 v1 75
2696.525 v1 75
2704.756 v1 75
2713.762 v1 75
2720.684 v1 75
2727.077 v1 75
2732.617 v1 75
2737.697 v1 75
2743.174 v1 75
2748.241 v1 75
2753.337 v1 75
2758.708 v1 75
2764.567 v1 75
2770.314 v1 75
2775.323 v1 75
2780.22 v1 75
2784.827 v1 75
2789.448 v1 75
2794.778 v1 75
2801.469 v1 75
2812.414 v1 75
2822.035 v1 75
2829.718 v1 75
2838.989 v1 75
2847.811 v1 75
2862.239 v1 75
2256.808 v1 75
2250.17 v1 75
2244.439 v1 75
1720.794 v1 75
1725.543 v1 75
1729.947 v1 75
1734.576 v1 75
1740.075 v1 75
1746.446 v1 75
1752.24 v1 75
1757.286 v1 75
1762.079 v1 75
1767.451 v1 75
1773.4 v1 75
1779.184 v1 75
1784.743 v1 75
1790.477 v1 75
1796.583 v1 75
1802.812 v1 75
1809.05 v1 75
1815.168 v1 75
1822.531 v1 75
1836.008 v1 75
1843.022 v1 75
1849.17 v1 75
1854.76 v1 75
1859.902 v1 75
1864.79 v1 75
1869.965 v1 75
1875.424 v1 75
1715.058 v1 75
1881.39 v1 75
1709.634 v1 75
1699.718 v1 75
1527.592 v1 75
1533.819 v1 75
1539.987 v1 75
1546.477 v1 75
1554.443 v1 75
1562.429 v1 75
1568.352 v1 75
1573.483 v1 75
1578.767 v1 75
1584.373 v1 75
1590.027 v1 75
1595.69 v1 75
1601.351 v1 75
1606.359 v1 75
1611.524 v1 75
1616.544 v1 75
1621.907 v1 75
1627.563 v1 75
1633.846 v1 75
1641.858 v1 75
1651.214 v1 75
1660.499 v1 75
1669.034 v1 75
1676.439 v1 75
1682.35 v1 75
1688.388 v1 75
1694.229 v1 75
1704.63 v1 75
1516.939 v1 75
1887.495 v1 75
1899.742 v1 75
2092.487 v1 75
2098.359 v1 75
2105.149 v1 75
2110.727 v1 75
2115.778 v1 75
2120.643 v1 75
2125.787 v1 75
2131.113 v1 75
2136.541 v1 75
2141.951 v1 75
2147.64 v1 75
2154.782 v1 75
2162.83 v1 75
2170.834 v1 75
2177.324 v1 75
2183.733 v1 75
2189.52 v1 75
2195.529 v1 75
2201.459 v1 75
2207.187 v1 75
2213.266 v1 75
2218.0 v1 75
2222.322 v1 75
2226.588 v1 75
2230.707 v1 75
2234.917 v1 75
2239.414 v1 75
2087.124 v1 75
1893.841 v1 75
2081.616 v1 75
2066.933 v1 75
1906.652 v1 75
1913.605 v1 75
1921.73 v1 75
1929.084 v1 75
1935.946 v1 75
1942.347 v1 75
1947.634 v1 75
1952.907 v1 75
1958.496 v1 75
1964.357 v1 75
1970.251 v1 75
1976.458 v1 75
1982.095 v1 75
1987.041 v1 75
1991.667 v1 75
1996.362 v1 75
2001.013 v1 75
2005.758 v1 75
2010.516 v1 75
2015.492 v1 75
2021.735 v1 75
2029.643 v1 75
2036.833 v1 75
2043.632 v1 75
2049.25 v1 75
2054.617 v1 75
2060.058 v1 75
2075.403 v1 75
1614.719 v1 77
1619.953 v1 77
1625.521 v1 77
926.164 v1 79
940.621 v1 79
951.095 v1 79
957.601 v1 79
962.963 v1 79
968.406 v1 79
974.133 v1 79
979.979 v1 79
985.687 v1 79
991.42 v1 79
997.347 v1 79
1502.111 v1 79
916.512 v1 79
1507.492 v1 79
1517.507 v1 79
1522.761 v1 79
1528.445 v1 79
1534.546 v1 79
1540.616 v1 79
1547.19 v1 79
1555.107 v1 79
1562.371 v1 79
1569.013 v1 79
1574.414 v1 79
1579.763 v1 79
1584.885 v1 79
1512.445 v1 79
908.663 v1 79
901.678 v1 79
894.094 v1 79
737.931 v1 79
744.001 v1 79
749.687 v1 79
755.815 v1 79
761.836 v1 79
767.823 v1 79
773.024 v1 79
778.302 v1 79
783.563 v1 79
788.768 v1 79
794.388 v1 79
800.839 v1 79
809.213 v1 79
818.338 v1 79
824.879 v1 79
830.116 v1 79
834.96 v1 79
840.008 v1 79
845.017 v1 79
849.76 v1 79
854.897 v1 79
860.386 v1 79
865.755 v1 79
870.777 v1 79
875.838 v1 79
881.286 v1 79
887.196 v1 79
1589.978 v1 79
1595.256 v1 79
1600.327 v1 79
1605.096 v1 79
1779.416 v1 79
1784.613 v1 79
1789.7 v1 79
1795.163 v1 79
1800.84 v1 79
1806.753 v1 79
1813.319 v1 79
1821.241 v1 79
1829.369 v1 79
1837.691 v1 79
1846.105 v1 79
1852.315 v1 79
1858.983 v1 79
1864.778 v1 79
1870.376 v1 79
1876.414 v1 79
1882.862 v1 79
1889.726 v1 79
1896.316 v1 79
1902.584 v1 79
1909.786 v1 79
1918.121 v1 79
1926.649 v1 79
1934.213 v1 79
1941.552 v1 79
1947.536 v1 79
1953.209 v1 79
1774.054 v1 79
732.229 v1 79
1768.87 v1 79
1759.151 v1 79
1609.882 v1 79
1614.542 v1 79
1619.511 v1 79
1624.704 v1 79
1629.862 v1 79
1635.54 v1 79
1641.005 v1 79
1647.466 v1 79
1654.696 v1 79
1661.912 v1 79
1669.031 v1 79
1674.874 v1 79
1680.353 v1 79
1686.352 v1 79
1692.88 v1 79
1698.569 v1 79
1703.384 v1 79
1708.145 v1 79
1713.353 v1 79
1719.226 v1 79
1724.194 v1 79
1728.718 v1 79
1733.38 v1 79
1738.563 v1 79
1743.902 v1 79
1749.068 v1 79
1754.26 v1 79
1763.91 v1 79
726.904 v1 79
721.897 v1 79
717.241 v1 79
2875.465 v1 78
2883.889 v1 78
2895.733 v1 78
2905.942 v1 78
2913.329 v1 78
2920.517 v1 78
2928.842 v1 78
2937.959 v1 78
2944.742 v1 78
2951.634 v1 78
2957.307 v1 78
2962.347 v1 78
2966.995 v1 78
2971.554 v1 78
2976.562 v1 78
2982.004 v1 78
2987.72 v1 78
2993.607 v1 78
2999.639 v1 78
57.538 v1 79
66.339 v1 79
73.791 v1 79
82.424 v1 79
92.052 v1 79
103.276 v1 79
115.796 v1 79
134.953 v1 79
2868.971 v1 78
146.443 v1 79
2862.503 v1 78
2847.722 v1 78
2658.317 v1 78
2665.699 v1 78
2674.127 v1 78
2682.321 v1 78
2689.128 v1 78
2695.568 v1 78
2703.418 v1 78
2712.13 v1 78
2719.042 v1 78
2724.848 v1 78
2730.534 v1 78
2736.39 v1 78
2743.017 v1 78
2748.774 v1 78
2754.038 v1 78
2759.309 v1 78
2765.058 v1 78
2770.718 v1 78
2775.719 v1 78
2781.139 v1 78
2786.511 v1 78
2792.009 v1 78
2799.117 v1 78
2808.056 v1 78
2819.26 v1 78
2828.644 v1 78
2838.596 v1 78
2854.973 v1 78
1959.036 v1 79
156.732 v1 79
181.204 v1 79
564.398 v1 79
569.725 v1 79
575.046 v1 79
580.993 v1 79
586.889 v1 79
592.353 v1 79
597.866 v1 79
603.711 v1 79
610.131 v1 79
616.107 v1 79
622.067 v1 79
627.161 v1 79
631.989 v1 79
636.876 v1 79
641.868 v1 79
647.391 v1 79
653.816 v1 79
660.771 v1 79
666.782 v1 79
672.427 v1 79
678.046 v1 79
683.718 v1 79
689.906 v1 79
696.339 v1 79
702.834 v1 79
707.992 v1 79
712.719 v1 79
558.62 v1 79
167.993 v1 79
553.036 v1 79
541.999 v1 79
225.792 v1 79
235.9 v1 79
243.562 v1 79
251.128 v1 79
259.791 v1 79
267.413 v1 79
275.364 v1 79
285.292 v1 79
298.96 v1 79
321.674 v1 79
332.516 v1 79
342.243 v1 79
351.724 v1 79
360.456 v1 79
369.884 v1 79
385.043 v1 79
428.543 v1 79
449.035 v1 79
463.416 v1 79
482.484 v1 79
495.29 v1 79
506.315 v1 79
513.455 v1 79
519.183 v1 79
525.003 v1 79
531.168 v1 79
536.654 v1 79
547.411 v1 79
2651.441 v1 78
1965.098 v1 79
1977.04 v1 79
2936.741 v1 79
2942.958 v1 79
2949.229 v1 79
2955.339 v1 79
2960.959 v1 79
2966.033 v1 79
2970.619 v1 79
2975.358 v1 79
2979.968 v1 79
2984.603 v1 79
2989.338 v1 79
2994.02 v1 79
2929.214 v1 79
2998.723 v1 79
106.049 v1 80
146.57 v1 80
239.352 v1 80
325.345 v1 80
510.338 v1 80
520.917 v1 80
532.278 v1 80
542.276 v1 80
553.748 v1 80
571.503 v1 80
589.496 v1 80
608.241 v1 80
69.004 v1 80
2921.606 v1 79
2914.99 v1 79
2909.128 v1 79
2737.408 v1 79
2742.843 v1 79
2747.937 v1 79
2752.88 v1 79
2757.757 v1 79
2762.871 v1 79
2768.067 v1 79
2773.079 v1 79
2777.776 v1 79
2782.279 v1 79
2786.718 v1 79
2791.218 v1 79
2796.154 v1 79
2801.477 v1 79
2808.043 v1 79
2816.245 v1 79
2826.796 v1 79
2838.324 v1 79
2848.735 v1 79
2855.986 v1 79
2863.183 v1 79
2869.594 v1 79
2875.574 v1 79
2882.265 v1 79
2889.957 v1 79
2896.66 v1 79
2902.974 v1 79
626.05 v1 80
638.184 v1 80
665.163 v1 80
676.304 v1 80
1857.001 v1 80
1869.305 v1 80
1891.409 v1 80
1924.834 v1 80
1948.696 v1 80
1983.773 v1 80
2000.306 v1 80
2012.818 v1 80
2048.799 v1 80
2058.61 v1 80
2081.418 v1 80
2094.418 v1 80
2114.415 v1 80
2124.112 v1 80
2139.791 v1 80
2152.468 v1 80
2186.06 v1 80
2214.239 v1 80
2227.184 v1 80
2268.852 v1 80
2322.934 v1 80
2346.045 v1 80
2400.273 v1 80
2436.378 v1 80
2443.665 v1 80
2453.904 v1 80
2462.978 v1 80
1844.334 v1 80
2732.377 v1 79
1804.188 v1 80
1726.713 v1 80
708.043 v1 80
717.73 v1 80
748.444 v1 80
765.835 v1 80
820.837 v1 80
832.858 v1 80
847.525 v1 80
865.261 v1 80
877.683 v1 80
907.001 v1 80
951.801 v1 80
961.0 v1 80
971.11 v1 80
985.35 v1 80
1504.855 v1 80
1513.002 v1 80
1524.292 v1 80
1553.236 v1 80
1571.645 v1 80
1582.309 v1 80
1597.716 v1 80
1610.519 v1 80
1626.24 v1 80
1661.088 v1 80
1677.519 v1 80
1692.598 v1 80
1706.609 v1 80
1766.252 v1 80
2727.343 v1 79
2721.701 v1 79
2715.126 v1 79
2161.216 v1 79
2166.958 v1 79
2173.259 v1 79
2178.964 v1 79
2184.552 v1 79
2189.639 v1 79
2194.853 v1 79
2200.513 v1 79
2205.842 v1 79
2211.415 v1 79
2216.28 v1 79
2220.766 v1 79
2225.18 v1 79
2229.553 v1 79
2234.091 v1 79
2238.827 v1 79
2243.625 v1 79
2248.842 v1 79
2254.511 v1 79
2260.303 v1 79
2265.589 v1 79
2270.831 v1 79
2276.765 v1 79
2282.913 v1 79
2289.206 v1 79
2295.399 v1 79
2302.035 v1 79
2155.583 v1 79
2308.364 v1 79
2150.059 v1 79
2139.823 v1 79
1982.252 v1 79
1986.855 v1 79
1991.583 v1 79
1996.439 v1 79
2001.157 v1 79
2005.761 v1 79
2010.217 v1 79
2014.811 v1 79
2019.9 v1 79
2026.162 v1 79
2035.015 v1 79
2046.821 v1 79
2053.559 v1 79
2058.963 v1 79
2064.944 v1 79
2071.569 v1 79
2077.888 v1 79
2083.59 v1 79
2089.606 v1 79
2095.756 v1 79
2102.802 v1 79
2109.002 v1 79
2114.311 v1 79
2119.116 v1 79
2123.781 v1 79
2128.615 v1 79
2134.04 v1 79
2145.044 v1 79
1971.254 v1 79
2315.386 v1 79
2325.858 v1 79
2549.282 v1 79
2556.795 v1 79
2562.879 v1 79
2568.406 v1 79
2574.124 v1 79
2579.286 v1 79
2584.45 v1 79
2590.144 v1 79
2596.436 v1 79
2602.717 v1 79
2608.177 v1 79
2613.761 v1 79
2620.113 v1 79
2626.051 v1 79
2631.742 v1 79
2638.021 v1 79
2643.717 v1 79
2648.892 v1 79
2654.232 v1 79
2660.01 v1 79
2666.693 v1 79
2675.003 v1 79
2682.439 v1 79
2689.074 v1 79
2695.2 v1 79
2701.682 v1 79
2708.216 v1 79
2540.603 v1 79
2320.886 v1 79
2533.302 v1 79
2516.894 v1 79
2330.848 v1 79
2336.223 v1 79
2342.103 v1 79
2347.866 v1 79
2354.607 v1 79
2362.663 v1 79
2372.098 v1 79
2382.698 v1 79
2391.556 v1 79
2398.756 v1 79
2406.105 v1 79
2420.095 v1 79
2428.827 v1 79
2436.504 v1 79
2441.621 v1 79
2446.581 v1 79
2451.639 v1 79
2456.509 v1 79
2461.194 v1 79
2465.928 v1 79
2470.571 v1 79
2475.171 v1 79
2479.735 v1 79
2484.658 v1 79
2490.578 v1 79
2498.02 v1 79
2507.136 v1 79
2525.556 v1 79
2537.752 v1 80
2645.46 v1 78
2631.65 v1 78
2631.312 v1 77
2637.596 v1 77
2643.28 v1 77
2648.318 v1 77
2653.437 v1 77
2659.274 v1 77
2666.331 v1 77
2674.186 v1 77
2681.43 v1 77
2688.919 v1 77
2697.168 v1 77
2705.337 v1 77
2624.741 v1 77
2713.643 v1 77
2726.011 v1 77
2731.092 v1 77
